"ACQDATE","ACQYEAR","ASSISTED_PAYOUT_FLAG","BANK_INSURED","CERT","CHANGECODE","CHANGECODE_DESC","CHANGECODE_DESC_LONG","CHARTAGENT","CHARTER_COM_TO_OTHER_FLAG","CHARTER_COM_TO_OTS_FLAG","CHARTER_OTHER_TO_COM_FLAG","CHARTER_OTS_TO_COM_FLAG","CLASS","CLASS_CHANGE_FLAG","CLASS_TYPE","CLASS_TYPE_DESC","CLCODE","CNTYNAME","CNTYNUM","EFFDATE","EFFYEAR","ENDDATE","ENDYEAR","ESTDATE","ESTYEAR","FAILED_COM_TO_COM_FLAG","FAILED_OTHER_TO_COM_FLAG","FAILED_OTS_TO_COM_FLAG","FAILED_OTS_TO_OTS_FLAG","FAILED_RTC_FLAG","FDICREGION","FDICREGION_DESC","FI_EFFDATE","FI_UNINUM","FRM_CLASS","FRM_CLASS_TYPE","FRM_CLASS_TYPE_DESC","FRM_CLCODE","FRM_CNTYNUM","FRM_INSAGENT1","FRM_ORGTYPE_NUM","FRM_PSTALP","FRM_PSTNUM","FRM_REGAGENT","ID","INSAGENT1","INSAGENT1_CHANGE_FLAG","INSAGENT2","INSTNAME","INSURED_COM_FLAG","INSURED_OTS_FLAG","LATITUDE","LONGITUDE","MADDR","MCITY","MSTALP","MSTATE","MZIP5","MZIPREST","NEW_CHARTER_DENOVO_FLAG","NEW_CHARTER_FLAG","OFF_CNTYNUM","OFF_NUM","ORGTYPE","ORGTYPE_NUM","ORG_ROLE_CDE","ORG_STAT_FLG","PADDR","PCITY","PROCDATE","PROCYEAR","PSTALP","PZIP5","PZIPREST","REGAGENT","REGAGENT_CHANGE_FLAG","RELOCATE_FLAG","REPORT_TYPE","SERVTYPE","SERVTYPE_DESC","STATE","STNUM","TRANSNUM","TRUST","UNASSIST_COM_TO_COM_FLAG","UNASSIST_COM_TO_OTS_FLAG","UNASSIST_OTHER_TO_COM_FLAG","UNASSIST_OTS_TO_COM_FLAG","UNASSIST_OTS_TO_OTS_FLAG","UNINUM","VOLUNTARY_LIQUIDATION_FLAG","WITHDRAW_INSURANCE_COM_FLAG","FRM_CERT","FRM_CHARTAGENT","FRM_CNTYNAME","FRM_INSTNAME","FRM_ORGTYPE","FRM_PADDR","FRM_PCITY","FRM_PZIP5","FRM_PZIPREST","FRM_TRUST"
"2001-04-26T00:00:00","2001","0","Y","57037","110","NEW INSTITUTION","Institution established. Original name: Goshen Community Bank ().","STATE","0","0","0","0","SM","0","C","Commercial","13","ELKHART","39","2000-09-29T00:00:00","2000","9999-12-31T00:00:00","9999","2000-09-29T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","SM","C","Commercial","0","0","BIF","0","IN","0","FED","200050429_110_334387__","BIF","0","","Goshen Community Bank","0","0","41.586288","-85.842894","P.O. BOX 827","GOSHEN","IN","INDIANA","46527","0827","1","1","0","0","COMMERCIAL BANK","10","FI","N","511 WEST LINCOLN AVENUE","GOSHEN","2000-10-04T00:00:00","2000","IN","46526","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","INDIANA","18","200050429","","0","0","0","0","0","334387","0","0","","","","","","","","","",""
"2002-01-27T00:00:00","2002","0","Y","35431","110","NEW INSTITUTION","Institution established. Original name: Baytree National Bank & Trust Company ().","OCC","0","0","0","0","N","0","C","Commercial","3","COOK","31","2000-10-11T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-11T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","N","C","Commercial","0","0","BIF","0","IL","0","OCC","200050729_110_80029__","BIF","0","","Baytree National Bank & Trust Company","0","0","41.880619","-87.629484","664 N. WESTERN AVENUE","LAKE FOREST","IL","ILLINOIS","60045","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","55 WEST MONROE STREET, SUITE 970","CHICAGO","2000-10-11T00:00:00","2000","IL","60603","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200050729","","0","0","0","0","0","80029","0","0","","","","","","","","","",""
"2004-04-29T00:00:00","2004","0","Y","35547","110","NEW INSTITUTION","Institution established. Original name: Canyon Community Bank, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","PIMA","19","2000-10-10T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-10T00:00:00","2000","0","0","0","0","0","14","SAN FRANCISCO","","0","N","C","Commercial","0","0","BIF","0","AZ","0","OCC","200050732_110_81656__","BIF","0","","Canyon Community Bank, National Association","0","0","32.351472","-110.975136","7981 NORTH ORACLE ROAD","TUCSON","AZ","ARIZONA","85704","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","7981 NORTH ORACLE ROAD","TUCSON","2000-10-11T00:00:00","2000","AZ","85704","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ARIZONA","4","200050732","","0","0","0","0","0","81656","0","0","","","","","","","","","",""
"2004-02-12T00:00:00","2004","0","Y","35533","110","NEW INSTITUTION","Institution established. Original name: First Electronic Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","23","SALT LAKE","35","2000-10-05T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-05T00:00:00","2000","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","UT","0","FDIC","200050799_110_81328__","BIF","0","","First Electronic Bank","0","0","0","0","2150 SOUTH 1300 EAST SUITE 400","SALT LAKE CITY","UT","UTAH","84106","0000","1","1","0","0","INDUSTRIAL LOAN COMPANY","245","FI","N","11781 SOUTH LONEPEAK  PARKWAY","DRAPER","2000-10-12T00:00:00","2000","UT","84020","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","UTAH","49","200050799","","0","0","0","0","0","81328","0","0","","","","","","","","","",""
"2002-01-21T00:00:00","2002","0","Y","57069","110","NEW INSTITUTION","Institution established. Original name: FIRST COMMERCIAL BANK ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HINDS","49","2000-10-12T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-12T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","21","49","BIF","10","MS","28","FDIC","200050806_110_356788__","BIF","0","","FIRST COMMERCIAL BANK","0","0","32.349025","-90.152744","P.O. BOX 12868","JACKSON","MS","MISSISSIPPI","39236","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","4268 I-55 NORTH","JACKSON","2000-10-12T00:00:00","2000","MS","39211","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MISSISSIPPI","28","200050806","","0","0","0","0","0","356788","0","0","57069","STATE","HINDS","FIRST COMMERCIAL BANK","COMMERCIAL BANK","4268 I-55 NORTH","JACKSON","39211","0000",""
"2006-03-29T00:00:00","2006","0","Y","35344","110","NEW INSTITUTION","Institution established. Original name: GulfStream Community Bank ().","OTS","0","0","0","0","SB","0","S","Savings","33","PASCO","101","2000-10-11T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-11T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","SB","S","Savings","0","0","SAIF","0","FL","0","OTS","200050808_110_78805__","SAIF","0","","GulfStream Community Bank","0","0","0","0","601 WEST MARKET STREET","LOUISVILLE","KY","KENTUCKY","40202","0000","1","1","0","0","STOCK SAVINGS BANK","115","FI","N","9037 U.S. HIGHWAY 19 NORTH","PORT RICHEY","2000-10-12T00:00:00","2000","FL","34668","0000","OTS","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200050808","","0","0","0","0","0","78805","0","0","","","","","","","","","",""
"2001-06-29T00:00:00","2001","0","Y","35280","110","NEW INSTITUTION","Institution established. Original name: BPABank, National Association ().","OCC","0","0","0","0","N","0","C","Commercial","3","ESSEX","13","2000-10-10T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-10T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","N","C","Commercial","0","0","BIF","0","NJ","0","OCC","200050862_110_77669__","BIF","0","","BPABank, National Association","0","0","40.722711","-74.164151","255 LAFAYETTE STREET","NEWARK","NJ","NEW JERSEY","07105","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","275 CHESTNUT STREET","NEWARK","2000-10-13T00:00:00","2000","NJ","07105","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200050862","","0","0","0","0","0","77669","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35597","110","NEW INSTITUTION","Institution established. Original name: NEW FRONTIER BANK ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ST. CHARLES","183","2000-10-16T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-16T00:00:00","2000","0","0","0","0","0","11","KANSAS CITY","","0","NM","C","Commercial","0","0","BIF","0","MO","0","FDIC","200050901_110_291929__","BIF","0","","NEW FRONTIER BANK","0","0","38.774982","-90.527329","1771  ZUMBEHL  ROAD","SAINT CHARLES","MO","MISSOURI","63303","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1771  ZUMBEHL  ROAD","SAINT CHARLES","2000-10-16T00:00:00","2000","MO","63303","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MISSOURI","29","200050901","","0","0","0","0","0","291929","0","0","","","","","","","","","",""
"2001-04-22T00:00:00","2001","0","Y","35570","110","NEW INSTITUTION","Institution established. Original name: SterlingSouth Bank & Trust Company ().","STATE","0","0","0","0","NM","0","C","Commercial","21","GUILFORD","81","2000-10-16T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-16T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","NC","0","FDIC","200050932_110_81997__","BIF","0","","SterlingSouth Bank & Trust Company","0","0","36.091724","-79.808586","1110 DOVER ROAD","GREENSBORO","NC","NORTH CAROLINA","27404","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1110 DOVER ROAD","GREENSBORO","2000-10-16T00:00:00","2000","NC","27404","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NORTH CAROLINA","37","200050932","","0","0","0","0","0","81997","0","0","","","","","","","","","",""
"2000-11-01T00:00:00","2000","0","Y","57022","110","NEW INSTITUTION","Institution established. Original name: The Bank of Clovis ().","STATE","0","0","0","0","SM","0","C","Commercial","13","CURRY","9","2000-10-16T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-16T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","SM","C","Commercial","0","0","BIF","0","NM","0","FED","200050955_110_294967__","BIF","0","","The Bank of Clovis","0","0","34.400599","-103.205445","300 MAIN STREET","CLOVIS","NM","NEW MEXICO","88101","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","300 MAIN STREET","CLOVIS","2000-10-16T00:00:00","2000","NM","88101","0000","FED","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW MEXICO","35","200050955","","0","0","0","0","0","294967","0","0","","","","","","","","","",""
"2001-06-30T00:00:00","2001","0","N","57128","110","NEW INSTITUTION","Institution established but was not FDIC insured. Original name: Great Lakes Trust Company, National Association ().","OCC","0","0","0","0","NC","0","N/A","N/A","50","COOK","31","2000-07-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-07-01T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","NC","N/A","N/A","0","0","NONE","0","IL","0","OCC","200051072_110_358256__","NONE","0","","Great Lakes Trust Company, National Association","0","0","41.655956","-87.679935","13057 SOUTH WESTERN AVENUE","BLUE ISLAND","IL","ILLINOIS","60406","0000","1","0","0","0","TRUST COMPANY","310","FI","N","13057 SOUTH WESTERN AVENUE","BLUE ISLAND","2000-10-17T00:00:00","2000","IL","60406","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200051072","Full","0","0","0","0","0","358256","0","0","","","","","","","","","",""
"2001-03-19T00:00:00","2001","0","Y","57061","110","NEW INSTITUTION","Institution established. Original name: Cornerstone National Bank & Trust Company ().","OCC","0","0","0","0","N","0","C","Commercial","3","COOK","31","2000-10-16T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-16T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","N","C","Commercial","0","0","BIF","0","IL","0","OCC","200051193_110_356679__","BIF","0","","Cornerstone National Bank & Trust Company","0","0","42.120257","-88.043793","P.O. BOX 1249","PALATINE","IL","ILLINOIS","60078","1249","1","1","0","0","COMMERCIAL BANK","10","FI","N","542 NORTH PLUM GROVE ROAD","PALATINE","2000-10-18T00:00:00","2000","IL","60067","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","ILLINOIS","17","200051193","Full","0","0","0","0","0","356679","0","0","","","","","","","","","",""
"2005-10-13T00:00:00","2005","0","Y","35342","110","NEW INSTITUTION","Institution established. Original name: Franklin Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","ESSEX","13","2000-10-19T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-19T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","BIF","0","NJ","0","FDIC","200051288_110_78249__","BIF","0","","Franklin Bank","0","0","40.816937","-74.161235","277 FRANKLIN AVENUE","NUTLEY","NJ","NEW JERSEY","07110","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","277 FRANKLIN AVENUE","NUTLEY","2000-10-19T00:00:00","2000","NJ","07110","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200051288","","0","0","0","0","0","78249","0","0","","","","","","","","","",""
"2001-04-22T00:00:00","2001","0","Y","57027","110","NEW INSTITUTION","Institution established. Original name: Horizon Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","TARRANT","439","2000-10-23T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-23T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","0","0","BIF","0","TX","0","FDIC","200051377_110_301129__","BIF","0","","Horizon Bank","0","0","32.851695","-97.108879","P. O. BOX 2327","GRAPEVINE","TX","TEXAS","76099","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","3516 HARWOOD ROAD, SUITE 112","BEDFORD","2000-10-23T00:00:00","2000","TX","76021","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TEXAS","48","200051377","","0","0","0","0","0","301129","0","0","","","","","","","","","",""
"2002-06-23T00:00:00","2002","0","Y","35575","110","NEW INSTITUTION","Institution established. Original name: Cit Online Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","23","SALT LAKE","35","2000-10-20T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-20T00:00:00","2000","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","23","35","BIF","245","UT","49","FDIC","200051406_110_82003__","BIF","0","","Cit Online Bank","0","0","40.633403","-111.809659","2150 SOUTH 1300 EAST, SUITE 400","SALT LAKE CITY","UT","UTAH","84106","0000","0","1","0","0","INDUSTRIAL LOAN COMPANY","245","FI","N","2855 EAST COTTONWOOD PARKWAY, SUITE 110","SALT LAKE CITY","2000-10-24T00:00:00","2000","UT","84121","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","UTAH","49","200051406","","0","0","0","0","0","82003","0","0","35575","STATE","SALT LAKE","Cit Online Bank","INDUSTRIAL LOAN COMPANY","2855 EAST COTTONWOOD PARKWAY, SUITE 110","SALT LAKE CITY","84121","0000",""
"2004-01-29T00:00:00","2004","0","Y","35550","110","NEW INSTITUTION","Institution established. Original name: Northern Nevada Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","WASHOE","31","2000-10-23T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-23T00:00:00","2000","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","NV","0","FDIC","200051424_110_81660__","BIF","0","","Northern Nevada Bank","0","0","39.49165","-119.796258","P. O. BOX 20607","RENO","NV","NEVADA","89515","0607","1","1","0","0","COMMERCIAL BANK","10","FI","N","3490 SOUTH VIRGINIA STREET","RENO","2000-10-24T00:00:00","2000","NV","89502","4504","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEVADA","32","200051424","","0","0","0","0","0","81660","0","0","","","","","","","","","",""
"2001-01-01T00:00:00","2001","0","Y","57035","110","NEW INSTITUTION","Institution established. Original name: Bank of Nevada ().","STATE","0","0","0","0","NM","0","C","Commercial","21","CLARK","3","2000-10-23T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-23T00:00:00","2000","0","0","0","0","0","14","SAN FRANCISCO","","0","NM","C","Commercial","0","0","BIF","0","NV","0","FDIC","200051425_110_334375__","BIF","0","","Bank of Nevada","0","0","36.114635","-115.271691","8275 WEST FLAMINGO ROAD","LAS VEGAS","NV","NEVADA","89147","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","8275 WEST FLAMINGO ROAD","LAS VEGAS","2000-10-24T00:00:00","2000","NV","89147","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEVADA","32","200051425","","0","0","0","0","0","334375","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","57039","110","NEW INSTITUTION","Institution established. Original name: Covenant Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","COAHOMA","27","2000-10-25T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-25T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","NM","C","Commercial","21","27","BIF","10","MS","28","FDIC","200051465_110_334441__","BIF","0","","Covenant Bank","0","0","34.203191","-90.571138","206 SHARKEY AVENUE","CLARKSDALE","MS","MISSISSIPPI","38614","0000","0","1","0","0","COMMERCIAL BANK","10","FI","N","206 SHARKEY AVENUE","CLARKSDALE","2000-10-25T00:00:00","2000","MS","38614","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","MISSISSIPPI","28","200051465","","0","0","0","0","0","334441","0","0","57039","STATE","COAHOMA","Covenant Bank","COMMERCIAL BANK","206 SHARKEY AVENUE","CLARKSDALE","38614","0000",""
"2006-03-26T00:00:00","2006","0","Y","35583","110","NEW INSTITUTION","Institution established. Original name: Pinnacle National Bank ().","OCC","0","0","0","0","N","0","C","Commercial","3","DAVIDSON","37","2000-10-27T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-27T00:00:00","2000","0","0","0","0","0","13","DALLAS","","0","N","C","Commercial","0","0","BIF","0","TN","0","OCC","200051726_110_82012__","BIF","0","","Pinnacle National Bank","0","0","36.163174","-86.776101","150  3RD AVENUE SOUTH","NASHVILLE","TN","TENNESSEE","37201","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","211 COMMERCE STREET","NASHVILLE","2000-10-30T00:00:00","2000","TN","37201","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","TENNESSEE","47","200051726","","0","0","0","0","0","82012","0","0","","","","","","","","","",""
"2001-03-14T00:00:00","2001","0","Y","57075","110","NEW INSTITUTION","Institution established. Original name: Premier Community Bank of Southwest Florida ().","STATE","0","0","0","0","NM","0","C","Commercial","21","LEE","71","2000-10-30T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-30T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","FL","0","FDIC","200051833_110_356911__","BIF","0","","Premier Community Bank of Southwest Florida","0","0","26.565855","-81.625064","4959 SOUTH CLEVELAND AVENUE","FORT MYERS","FL","FLORIDA","33907","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","1111-24 HOMESTEAD ROAD","LEHIGH ACRES","2000-11-01T00:00:00","2000","FL","33936","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200051833","","0","0","0","0","0","356911","0","0","","","","","","","","","",""
"2006-03-29T00:00:00","2006","0","Y","35469","110","NEW INSTITUTION","Institution established. Original name: Integrity Bank ().","STATE","0","0","0","0","NM","0","C","Commercial","21","FULTON","121","2000-11-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-11-01T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","GA","0","FDIC","200051837_110_80251__","BIF","0","","Integrity Bank","0","0","34.054313","-84.229861","11140 STATE BRIDGE ROAD","ALPHARETTA","GA","GEORGIA","30022","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","11140 STATE BRIDGE ROAD","ALPHARETTA","2000-11-01T00:00:00","2000","GA","30022","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","GEORGIA","13","200051837","","0","0","0","0","0","80251","0","0","","","","","","","","","",""
"2003-03-26T00:00:00","2003","0","Y","35430","110","NEW INSTITUTION","Institution established. Original name: Optimumbank.com ().","STATE","0","0","0","0","NM","0","C","Commercial","21","BROWARD","11","2000-11-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-11-01T00:00:00","2000","0","0","0","0","0","5","ATLANTA","","0","NM","C","Commercial","0","0","BIF","0","FL","0","FDIC","200051839_110_80028__","BIF","0","","Optimumbank.com","0","0","26.132996","-80.286485","10197 CLEARY BOULEVARD","PLANTATION","FL","FLORIDA","33324","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","10197 CLEARY BOULEVARD","PLANTATION","2000-11-01T00:00:00","2000","FL","33324","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","FLORIDA","12","200051839","","0","0","0","0","0","80028","0","0","","","","","","","","","",""
"2001-10-29T00:00:00","2001","0","Y","35541","110","NEW INSTITUTION","Institution established. Original name: BAYONNE COMMUNITY BANK ().","STATE","0","0","0","0","NM","0","C","Commercial","21","HUDSON","17","2000-11-01T00:00:00","2000","9999-12-31T00:00:00","9999","2000-11-01T00:00:00","2000","0","0","0","0","0","2","NEW YORK","","0","NM","C","Commercial","0","0","BIF","0","NJ","0","FDIC","200051852_110_81650__","BIF","0","","BAYONNE COMMUNITY BANK","0","0","40.676705","-74.107313","591 AVENUE C","BAYONNE","NJ","NEW JERSEY","07002","0000","1","1","0","0","COMMERCIAL BANK","10","FI","N","860 BROADWAY","BAYONNE","2000-11-01T00:00:00","2000","NJ","07002","0000","FDIC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","NEW JERSEY","34","200051852","","0","0","0","0","0","81650","0","0","","","","","","","","","",""
"2001-04-23T00:00:00","2001","0","Y","57038","110","NEW INSTITUTION","Institution established. Original name: Nicolet National Bank ().","OCC","0","0","0","0","N","0","C","Commercial","3","BROWN","9","2000-10-31T00:00:00","2000","9999-12-31T00:00:00","9999","2000-10-31T00:00:00","2000","0","0","0","0","0","9","CHICAGO","","0","N","C","Commercial","0","0","BIF","0","WI","0","OCC","200051966_110_334440__","BIF","0","","Nicolet National Bank","0","0","44.514111","-88.01628","111 N Washington St","Green Bay","WI","WISCONSIN","54301","4255","1","1","0","0","COMMERCIAL BANK","10","FI","N","110 S. WASHINGTON STREET","GREEN BAY","2000-11-02T00:00:00","2000","WI","54301","0000","OCC","0","0","110","11","FULL SERVICE - BRICK AND MORTAR","WISCONSIN","55","200051966","","0","0","0","0","0","334440","0","0","","","","","","","","","",""
